custom_id,id,entity_name,year,segment,original_metric,ground_truth_value
qa_1464,1464,GSK,2021,Company_Specific_Metric,Share Of Associates And Joint Ventures Realised Profits On Disposal Of Equity Investments,0.0
qa_1465,1465,GSK,2021,Company_Specific_Metric,Write Down Of Shares Held By Employee Stock Ownership Plan,0.0
qa_1467,1467,GSK,2021,Company_Specific_Metric,Transactions With Noncontrolling Interests,0.0
qa_1469,1469,GSK,2022,Income_Statement,Other Comprehensive Income,0.0
qa_1471,1471,GSK,2022,Company_Specific_Metric,Non Cash Distribution To Non Controlling Interests,0.0
qa_1472,1472,GSK,2022,Company_Specific_Metric,Increase Through Other Contributions By Noncontrolling Interests Equity,0.0
qa_1473,1473,GSK,2022,Balance_Sheet,Increase Decrease Through Transfers And Other Changes Equity,0.0
qa_1476,1476,GSK,2022,Company_Specific_Metric,Non Cash Dividend To Shareholders,0.0
qa_1477,1477,GSK,2022,Income_Statement,Profits Losses On Disposal Of Investments And Changes In Value Of Investments,0.0
qa_1478,1478,GSK,2022,Company_Specific_Metric,Share Of Associates And Joint Ventures Realised Profits On Disposal Of Equity Investments,0.0
qa_1479,1479,GSK,2022,Balance_Sheet,Issue Of Equity,0.0
qa_1480,1480,GSK,2022,Company_Specific_Metric,Write Down Of Shares Held By Employee Stock Ownership Plan,0.0
qa_1481,1481,GSK,2022,Company_Specific_Metric,Shares Acquired By Esop Trusts,0.0
qa_1484,1484,GSK,2022,Company_Specific_Metric,Hedging Gain Loss Transferred To Non Financial Assets,0.0
qa_1485,1485,GSK,2022,Income_Statement,Adjustments For Reconcile Profit Loss,3023000000.0
qa_1486,1486,GSK,2021,Income_Statement,Adjustments For Reconcile Profit Loss,3733000000.0
qa_1487,1487,GSK,2020,Income_Statement,Adjustments For Reconcile Profit Loss,2571000000.0
qa_1488,1488,GSK,2022,Cash_Flow,Cash Flows From Used In Operations,7944000000.0
qa_1489,1489,GSK,2021,Cash_Flow,Cash Flows From Used In Operations,7249000000.0
qa_1490,1490,GSK,2020,Cash_Flow,Cash Flows From Used In Operations,7674000000.0
qa_1491,1491,GSK,2022,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Continuing Operations,1310000000.0
qa_1492,1492,GSK,2021,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Continuing Operations,972000000.0
qa_1493,1493,GSK,2020,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Continuing Operations,1086000000.0
qa_1494,1494,GSK,2022,Cash_Flow,Cash Flows From Used In Operating Activities Continuing Operations,6634000000.0
qa_1495,1495,GSK,2021,Cash_Flow,Cash Flows From Used In Operating Activities Continuing Operations,6277000000.0
qa_1496,1496,GSK,2020,Cash_Flow,Cash Flows From Used In Operating Activities Continuing Operations,6588000000.0
qa_1497,1497,GSK,2022,Company_Specific_Metric,Cash From Used In Operations Before Tax Discontinued Operations,932000000.0
qa_1498,1498,GSK,2021,Company_Specific_Metric,Cash From Used In Operations Before Tax Discontinued Operations,1994000000.0
qa_1499,1499,GSK,2020,Company_Specific_Metric,Cash From Used In Operations Before Tax Discontinued Operations,2422000000.0
qa_1500,1500,GSK,2022,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,163000000.0
qa_1501,1501,GSK,2021,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,319000000.0
qa_1502,1502,GSK,2020,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,569000000.0
qa_1503,1503,GSK,2022,Cash_Flow,Cash Flows From Used In Operating Activities Discontinued Operations,769000000.0
qa_1504,1504,GSK,2021,Cash_Flow,Cash Flows From Used In Operating Activities Discontinued Operations,1675000000.0
qa_1505,1505,GSK,2020,Cash_Flow,Cash Flows From Used In Operating Activities Discontinued Operations,1853000000.0
qa_1506,1506,GSK,2022,Cash_Flow,Cash Flows From Used In Operating Activities,7403000000.0
qa_1507,1507,GSK,2021,Cash_Flow,Cash Flows From Used In Operating Activities,7952000000.0
qa_1508,1508,GSK,2020,Cash_Flow,Cash Flows From Used In Operating Activities,8441000000.0
qa_1509,1509,GSK,2022,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,1143000000.0
qa_1510,1510,GSK,2021,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,950000000.0
qa_1511,1511,GSK,2020,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,989000000.0
qa_1512,1512,GSK,2022,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,146000000.0
qa_1513,1513,GSK,2021,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,132000000.0
qa_1514,1514,GSK,2020,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,49000000.0
qa_1515,1515,GSK,2022,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,1115000000.0
qa_1516,1516,GSK,2021,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,1704000000.0
qa_1517,1517,GSK,2020,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,956000000.0
qa_1518,1518,GSK,2022,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,196000000.0
qa_1519,1519,GSK,2021,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,641000000.0
qa_1520,1520,GSK,2020,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,343000000.0
qa_1521,1521,GSK,2022,Cash_Flow,Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,143000000.0
qa_1522,1522,GSK,2021,Cash_Flow,Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,162000000.0
qa_1523,1523,GSK,2020,Cash_Flow,Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,411000000.0
qa_1524,1524,GSK,2022,Company_Specific_Metric,Purchase Of Businesses Net Of Cash Acquired,3108000000.0
qa_1525,1525,GSK,2021,Company_Specific_Metric,Purchase Of Businesses Net Of Cash Acquired,0.0
qa_1526,1526,GSK,2020,Company_Specific_Metric,Purchase Of Businesses Net Of Cash Acquired,0.0
qa_1527,1527,GSK,2022,Cash_Flow,Other Cash Receipts From Sales Of Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,238000000.0
qa_1528,1528,GSK,2021,Cash_Flow,Other Cash Receipts From Sales Of Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,202000000.0
qa_1529,1529,GSK,2020,Cash_Flow,Other Cash Receipts From Sales Of Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,3269000000.0
qa_1530,1530,GSK,2022,Cash_Flow,Other Inflows Outflows Of Cash Classified As Investing Activities,-79000000.0
qa_1531,1531,GSK,2021,Cash_Flow,Other Inflows Outflows Of Cash Classified As Investing Activities,-114000000.0
qa_1532,1532,GSK,2020,Cash_Flow,Other Inflows Outflows Of Cash Classified As Investing Activities,-120000000.0
qa_1533,1533,GSK,2022,Company_Specific_Metric,Disposal Of Business Net Of Cash Acquired,-43000000.0
qa_1534,1534,GSK,2021,Company_Specific_Metric,Disposal Of Business Net Of Cash Acquired,-17000000.0
qa_1535,1535,GSK,2020,Company_Specific_Metric,Disposal Of Business Net Of Cash Acquired,117000000.0
qa_1536,1536,GSK,2022,Company_Specific_Metric,Purchase Of Investment In Associates And Joint Ventures,1000000.0
qa_1537,1537,GSK,2021,Company_Specific_Metric,Purchase Of Investment In Associates And Joint Ventures,1000000.0
qa_1538,1538,GSK,2020,Company_Specific_Metric,Purchase Of Investment In Associates And Joint Ventures,4000000.0
qa_1539,1539,GSK,2022,Company_Specific_Metric,Proceeds From Disposal Of Associates And Joint Ventures,0.0
qa_1540,1540,GSK,2021,Company_Specific_Metric,Proceeds From Disposal Of Associates And Joint Ventures,277000000.0
qa_1541,1541,GSK,2020,Company_Specific_Metric,Proceeds From Disposal Of Associates And Joint Ventures,0.0
qa_1542,1542,GSK,2022,Cash_Flow,Interest Received Classified As Investing Activities,64000000.0
qa_1543,1543,GSK,2021,Cash_Flow,Interest Received Classified As Investing Activities,14000000.0
qa_1544,1544,GSK,2020,Cash_Flow,Interest Received Classified As Investing Activities,27000000.0
qa_1545,1545,GSK,2022,Company_Specific_Metric,Increase Decrease In Liquid Investments,-1000000.0
qa_1546,1546,GSK,2021,Company_Specific_Metric,Increase Decrease In Liquid Investments,-18000000.0
qa_1547,1547,GSK,2020,Company_Specific_Metric,Increase Decrease In Liquid Investments,1000000.0
qa_1548,1548,GSK,2022,Cash_Flow,Dividends Received Classified As Investing Activities,6000000.0
qa_1549,1549,GSK,2021,Cash_Flow,Dividends Received Classified As Investing Activities,9000000.0
qa_1550,1550,GSK,2020,Cash_Flow,Dividends Received Classified As Investing Activities,31000000.0
qa_1551,1551,GSK,2022,Cash_Flow,Cash Flows From Used In Investing Activities Continuing Operations,-4981000000.0
qa_1552,1552,GSK,2021,Cash_Flow,Cash Flows From Used In Investing Activities Continuing Operations,-1655000000.0
qa_1553,1553,GSK,2020,Cash_Flow,Cash Flows From Used In Investing Activities Continuing Operations,1355000000.0
qa_1554,1554,GSK,2022,Cash_Flow,Cash Flows From Used In Investing Activities Discontinued Operations,-3791000000.0
qa_1555,1555,GSK,2021,Cash_Flow,Cash Flows From Used In Investing Activities Discontinued Operations,-122000000.0
qa_1556,1556,GSK,2020,Cash_Flow,Cash Flows From Used In Investing Activities Discontinued Operations,806000000.0
qa_1557,1557,GSK,2022,Cash_Flow,Cash Flows From Used In Investing Activities,-8772000000.0
qa_1558,1558,GSK,2021,Cash_Flow,Cash Flows From Used In Investing Activities,-1777000000.0
qa_1559,1559,GSK,2020,Cash_Flow,Cash Flows From Used In Investing Activities,2161000000.0
qa_1572,1572,GSK,2022,Company_Specific_Metric,Proceeds From Repayments Of Other Current Borrowings,1021000000.0
qa_1573,1573,GSK,2021,Company_Specific_Metric,Proceeds From Repayments Of Other Current Borrowings,301000000.0
qa_1574,1574,GSK,2020,Company_Specific_Metric,Proceeds From Repayments Of Other Current Borrowings,-3594000000.0
qa_1575,1575,GSK,2022,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,202000000.0
qa_1576,1576,GSK,2021,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,181000000.0
qa_1577,1577,GSK,2020,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,182000000.0
qa_1578,1578,GSK,2022,Cash_Flow,Interest Paid Classified As Financing Activities,848000000.0
qa_1579,1579,GSK,2021,Cash_Flow,Interest Paid Classified As Financing Activities,772000000.0
qa_1580,1580,GSK,2020,Cash_Flow,Interest Paid Classified As Financing Activities,851000000.0
qa_1581,1581,GSK,2022,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,3467000000.0
qa_1582,1582,GSK,2021,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,3999000000.0
qa_1583,1583,GSK,2020,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,3977000000.0
qa_1584,1584,GSK,2022,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,521000000.0
qa_1585,1585,GSK,2021,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,239000000.0
qa_1586,1586,GSK,2020,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,442000000.0
qa_1590,1590,GSK,2022,Cash_Flow,Other Inflows Outflows Of Cash Classified As Financing Activities,376000000.0
qa_1591,1591,GSK,2021,Cash_Flow,Other Inflows Outflows Of Cash Classified As Financing Activities,40000000.0
qa_1592,1592,GSK,2020,Cash_Flow,Other Inflows Outflows Of Cash Classified As Financing Activities,-89000000.0
qa_1593,1593,GSK,2022,Cash_Flow,Cash Flows From Used In Financing Activities Continuing Operations,-9251000000.0
qa_1594,1594,GSK,2021,Cash_Flow,Cash Flows From Used In Financing Activities Continuing Operations,-7126000000.0
qa_1595,1595,GSK,2020,Cash_Flow,Cash Flows From Used In Financing Activities Continuing Operations,-9543000000.0
qa_1596,1596,GSK,2022,Cash_Flow,Cash Flows From Used In Financing Activities Discontinued Operations,10074000000.0
qa_1597,1597,GSK,2021,Cash_Flow,Cash Flows From Used In Financing Activities Discontinued Operations,-463000000.0
qa_1598,1598,GSK,2020,Cash_Flow,Cash Flows From Used In Financing Activities Discontinued Operations,-589000000.0
qa_1599,1599,GSK,2022,Cash_Flow,Cash Flows From Used In Financing Activities,823000000.0
qa_1600,1600,GSK,2021,Cash_Flow,Cash Flows From Used In Financing Activities,-7589000000.0
qa_1601,1601,GSK,2020,Cash_Flow,Cash Flows From Used In Financing Activities,-10132000000.0
qa_1602,1602,GSK,2022,Cash_Flow,Increase Decrease In Cash And Cash Equivalents Before Effect Of Exchange Rate Changes,-546000000.0
qa_1603,1603,GSK,2021,Cash_Flow,Increase Decrease In Cash And Cash Equivalents Before Effect Of Exchange Rate Changes,-1414000000.0
qa_1604,1604,GSK,2020,Cash_Flow,Increase Decrease In Cash And Cash Equivalents Before Effect Of Exchange Rate Changes,470000000.0
qa_1605,1605,GSK,2021,Cash_Flow,Cash And Cash Equivalents If Different From Statement Of Financial Position,3819000000.0
qa_1606,1606,GSK,2020,Cash_Flow,Cash And Cash Equivalents If Different From Statement Of Financial Position,5262000000.0
qa_1607,1607,GSK,2019,Cash_Flow,Cash And Cash Equivalents If Different From Statement Of Financial Position,4831000000.0
qa_1608,1608,GSK,2022,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,152000000.0
qa_1609,1609,GSK,2021,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-29000000.0
qa_1610,1610,GSK,2020,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-39000000.0
qa_1611,1611,GSK,2022,Cash_Flow,Cash And Cash Equivalents If Different From Statement Of Financial Position,3425000000.0
qa_1612,1612,GSK,2020,Cash_Flow,Cash And Cash Equivalents,6292000000.0
qa_1613,1613,GSK,2022,Cash_Flow,Bank Overdrafts Classified As Cash Equivalents,298000000.0
qa_1614,1614,GSK,2021,Cash_Flow,Bank Overdrafts Classified As Cash Equivalents,455000000.0
qa_1615,1615,GSK,2020,Cash_Flow,Bank Overdrafts Classified As Cash Equivalents,1030000000.0
qa_1739,1739,GSK,2023,Income_Statement,Revenue,30328000000.0
qa_1741,1741,GSK,2023,Income_Statement,Gross Profit,21763000000.0
qa_1742,1742,GSK,2023,Income_Statement,Selling General And Administrative Expense,9385000000.0
qa_1743,1743,GSK,2023,Income_Statement,Research And Development Expense,6223000000.0
qa_1744,1744,GSK,2023,Income_Statement,Revenue From Royalties,953000000.0
qa_1745,1745,GSK,2023,Income_Statement,Other Operating Income Expense,-363000000.0
qa_1746,1746,GSK,2023,Cash_Flow,Profit Loss From Operating Activities,6745000000.0
qa_1747,1747,GSK,2023,Income_Statement,Finance Income,115000000.0
qa_1749,1749,GSK,2023,Balance_Sheet,Share Of Profit Loss Of Associates And Joint Ventures Accounted For Using Equity Method,-5000000.0
qa_1750,1750,GSK,2023,Company_Specific_Metric,Gain Loss On Disposal Of Interest In Associates And Joint Ventures,1000000.0
qa_1751,1751,GSK,2022,Company_Specific_Metric,Gain Loss On Disposal Of Interest In Associates And Joint Ventures,0.0
qa_1752,1752,GSK,2021,Company_Specific_Metric,Gain Loss On Disposal Of Interest In Associates And Joint Ventures,-36000000.0
qa_1753,1753,GSK,2023,Income_Statement,Profit Loss Before Tax,6064000000.0
qa_1754,1754,GSK,2023,Income_Statement,Income Tax Expense Continuing Operations,756000000.0
qa_1755,1755,GSK,2023,Income_Statement,Profit Loss From Continuing Operations,5308000000.0
qa_1756,1756,GSK,2023,Company_Specific_Metric,Profit After Taxation From Discontinued Operations And Other Gains Losses From The Demerger,0.0
qa_1757,1757,GSK,2023,Company_Specific_Metric,Remeasurement Of Discontinued Operations Distributed To Shareholders On Demerger,0.0
qa_1758,1758,GSK,2023,Income_Statement,Profit Loss From Discontinued Operations,0.0
qa_1759,1759,GSK,2023,Income_Statement,Profit Loss,5308000000.0
qa_1760,1760,GSK,2023,Income_Statement,Profit Loss From Continuing Operations Attributable To Noncontrolling Interests,380000000.0
qa_1761,1761,GSK,2023,Income_Statement,Income From Continuing Operations Attributable To Owners Of Parent,4928000000.0
qa_1762,1762,GSK,2023,Income_Statement,Profit Loss From Discontinued Operations Attributable To Noncontrolling Interests,0.0
qa_1763,1763,GSK,2023,Income_Statement,Income From Discontinued Operations Attributable To Owners Of Parent,0.0
qa_1764,1764,GSK,2023,Income_Statement,Profit Loss Attributable To Noncontrolling Interests,380000000.0
qa_1765,1765,GSK,2023,Income_Statement,Profit Loss Attributable To Owners Of Parent,4928000000.0
qa_1766,1766,GSK,2023,Income_Statement,Basic Earnings Loss Per Share From Continuing Operations,1.216
qa_1767,1767,GSK,2023,Income_Statement,Basic Earnings Loss Per Share From Discontinued Operations,0.0
qa_1768,1768,GSK,2023,Income_Statement,Basic Earnings Loss Per Share,1.216
qa_1769,1769,GSK,2023,Income_Statement,Diluted Earnings Loss Per Share From Continuing Operations,1.199
qa_1770,1770,GSK,2023,Income_Statement,Diluted Earnings Loss Per Share From Discontinued Operations,0.0
qa_1771,1771,GSK,2023,Income_Statement,Diluted Earnings Loss Per Share,1.199
qa_1772,1772,GSK,2023,Company_Specific_Metric,Exchange Movements On Overseas Net Assets And Net Investment Hedges,-22000000.0
qa_1773,1773,GSK,2022,Company_Specific_Metric,Exchange Movements On Overseas Net Assets And Net Investment Hedges,113000000.0
qa_1774,1774,GSK,2021,Company_Specific_Metric,Exchange Movements On Overseas Net Assets And Net Investment Hedges,-339000000.0
qa_1776,1776,GSK,2023,Cash_Flow,Gains Losses On Cash Flow Hedges Before Tax,-1000000.0
qa_1777,1777,GSK,2023,Cash_Flow,Income Tax Relating To Cash Flow Hedges Of Other Comprehensive Income,-1000000.0
qa_1778,1778,GSK,2023,Cash_Flow,Reclassification Adjustments On Cash Flow Hedges Before Tax,-4000000.0
qa_1779,1779,GSK,2023,Income_Statement,Other Comprehensive Income That Will Be Reclassified To Profit Or Loss Net Of Tax,-52000000.0
qa_1780,1780,GSK,2023,Company_Specific_Metric,Exchange Movements On Overseas Net Assets Of Non Controlling Interests,-25000000.0
qa_1781,1781,GSK,2023,Balance_Sheet,Other Comprehensive Income Before Tax Gains Losses From Investments In Equity Instruments,-244000000.0
qa_1782,1782,GSK,2023,Balance_Sheet,Income Tax Relating To Investments In Equity Instruments Of Other Comprehensive Income,-14000000.0
qa_1783,1783,GSK,2023,Company_Specific_Metric,Fair Value Movements On Cash Flow Hedges Not Reclassified,-40000000.0
qa_1784,1784,GSK,2023,Income_Statement,Other Comprehensive Income Before Tax Gains Losses On Remeasurements Of Defined Benefit Plans,71000000.0
qa_1785,1785,GSK,2023,Income_Statement,Income Tax Relating To Remeasurements Of Defined Benefit Plans Of Other Comprehensive Income,41000000.0
qa_1786,1786,GSK,2023,Income_Statement,Other Comprehensive Income That Will Not Be Reclassified To Profit Or Loss Net Of Tax,-265000000.0
qa_1787,1787,GSK,2023,Company_Specific_Metric,Other Comprehensive Expense Income For The Year From Continuing Operations,-317000000.0
qa_1788,1788,GSK,2023,Company_Specific_Metric,Other Comprehensive Expense Income For The Year From Discontinued Operations,0.0
qa_1789,1789,GSK,2023,Income_Statement,Comprehensive Income,4991000000.0
qa_1790,1790,GSK,2023,Income_Statement,Comprehensive Income Attributable To Owners Of Parent,4636000000.0
qa_1791,1791,GSK,2023,Income_Statement,Comprehensive Income Attributable To Noncontrolling Interests,355000000.0
qa_1793,1793,GSK,2023,Balance_Sheet,Rightofuse Assets,937000000.0
qa_1795,1795,GSK,2023,Balance_Sheet,Intangible Assets Other Than Goodwill,14768000000.0
qa_1796,1796,GSK,2023,Balance_Sheet,Investment Accounted For Using Equity Method,55000000.0
qa_1797,1797,GSK,2023,Balance_Sheet,Noncurrent Investments Other Than Investments Accounted For Using Equity Method,1137000000.0
qa_1798,1798,GSK,2023,Balance_Sheet,Deferred Tax Assets,6049000000.0
qa_1799,1799,GSK,2023,Balance_Sheet,Other Noncurrent Assets,1584000000.0
qa_1800,1800,GSK,2023,Balance_Sheet,Noncurrent Assets,40361000000.0
qa_1802,1802,GSK,2023,Balance_Sheet,Current Tax Assets,373000000.0
qa_1804,1804,GSK,2023,Balance_Sheet,Current Derivative Financial Assets,130000000.0
qa_1805,1805,GSK,2023,Balance_Sheet,Current Financial Assets At Fair Value Through Profit Or Loss Classified As Held For Trading,2204000000.0
qa_1806,1806,GSK,2023,Balance_Sheet,Other Current Financial Assets,42000000.0
qa_1807,1807,GSK,2023,Cash_Flow,Cash And Cash Equivalents,2936000000.0
qa_1808,1808,GSK,2023,Balance_Sheet,Noncurrent Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners,76000000.0
qa_1809,1809,GSK,2023,Balance_Sheet,Current Assets,18644000000.0
qa_1810,1810,GSK,2023,Balance_Sheet,Assets,59005000000.0
qa_1812,1812,GSK,2023,Balance_Sheet,Other Current Financial Liabilities,1053000000.0
qa_1814,1814,GSK,2023,Balance_Sheet,Current Derivative Financial Liabilities,114000000.0
qa_1815,1815,GSK,2023,Balance_Sheet,Current Tax Liabilities,500000000.0
qa_1817,1817,GSK,2023,Balance_Sheet,Current Liabilities,21068000000.0
qa_1819,1819,GSK,2023,Balance_Sheet,Current Tax Liabilities Noncurrent,75000000.0
qa_1820,1820,GSK,2023,Balance_Sheet,Deferred Tax Liabilities,311000000.0
qa_1823,1823,GSK,2023,Balance_Sheet,Other Noncurrent Financial Liabilities,5609000000.0
qa_1824,1824,GSK,2023,Balance_Sheet,Other Noncurrent Liabilities,1107000000.0
qa_1825,1825,GSK,2023,Balance_Sheet,Noncurrent Liabilities,25142000000.0
qa_1826,1826,GSK,2023,Balance_Sheet,Liabilities,46210000000.0
qa_1827,1827,GSK,2023,Balance_Sheet,Net Assets Liabilities,12795000000.0
qa_1832,1832,GSK,2023,Balance_Sheet,Equity Attributable To Owners Of Parent,13347000000.0
qa_1834,1834,GSK,2023,Balance_Sheet,Equity,12795000000.0
qa_1835,1835,GSK,2023,Income_Statement,Other Comprehensive Income,0.0
qa_1837,1837,GSK,2023,Company_Specific_Metric,Increase Through Other Contributions By Noncontrolling Interests Equity,0.0
qa_1839,1839,GSK,2023,Income_Statement,Profits Losses On Disposal Of Investments And Changes In Value Of Investments,0.0
qa_1840,1840,GSK,2023,Company_Specific_Metric,Share Of Associates And Joint Ventures Realised Profits On Disposal Of Equity Investments,0.0
qa_1841,1841,GSK,2023,Balance_Sheet,Issue Of Equity,1000000.0
qa_1842,1842,GSK,2023,Company_Specific_Metric,Write Down Of Shares Held By Employee Stock Ownership Plan,0.0
qa_1843,1843,GSK,2023,Company_Specific_Metric,Shares Acquired By Esop Trusts,0.0
qa_1845,1845,GSK,2023,Company_Specific_Metric,Hedging Gain Loss Transferred To Non Financial Assets,0.0
qa_1847,1847,GSK,2023,Income_Statement,Adjustments For Reconcile Profit Loss,2788000000.0
qa_1848,1848,GSK,2023,Cash_Flow,Cash Flows From Used In Operations,8096000000.0
qa_1849,1849,GSK,2023,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Continuing Operations,-1328000000.0
qa_1850,1850,GSK,2023,Cash_Flow,Cash Flows From Used In Operating Activities Continuing Operations,6768000000.0
qa_1851,1851,GSK,2023,Company_Specific_Metric,Cash From Used In Operations Before Tax Discontinued Operations,0.0
qa_1852,1852,GSK,2023,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,0.0
qa_1853,1853,GSK,2023,Cash_Flow,Cash Flows From Used In Operating Activities Discontinued Operations,0.0
qa_1854,1854,GSK,2023,Cash_Flow,Cash Flows From Used In Operating Activities,6768000000.0
qa_1855,1855,GSK,2023,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,1314000000.0
qa_1856,1856,GSK,2023,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,28000000.0
qa_1857,1857,GSK,2023,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,1030000000.0
qa_1858,1858,GSK,2023,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,12000000.0
qa_1859,1859,GSK,2023,Cash_Flow,Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,123000000.0
qa_1860,1860,GSK,2023,Company_Specific_Metric,Increase Decrease In Liquid Investments,-72000000.0
qa_1861,1861,GSK,2023,Company_Specific_Metric,Purchase Of Businesses Net Of Cash Acquired,1457000000.0
qa_1862,1862,GSK,2023,Cash_Flow,Other Cash Receipts From Sales Of Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,1832000000.0
qa_1863,1863,GSK,2023,Cash_Flow,Other Inflows Outflows Of Cash Classified As Investing Activities,-11000000.0
qa_1864,1864,GSK,2023,Company_Specific_Metric,Disposal Of Businesses,49000000.0
qa_1865,1865,GSK,2022,Company_Specific_Metric,Disposal Of Businesses,-43000000.0
qa_1866,1866,GSK,2021,Company_Specific_Metric,Disposal Of Businesses,-17000000.0
qa_1867,1867,GSK,2023,Company_Specific_Metric,Purchase Of Investment In Associates And Joint Ventures,0.0
qa_1868,1868,GSK,2023,Company_Specific_Metric,Proceeds From Disposal Of Associates And Joint Ventures,1000000.0
qa_1869,1869,GSK,2023,Cash_Flow,Interest Received Classified As Investing Activities,115000000.0
qa_1870,1870,GSK,2023,Company_Specific_Metric,Dividend And Distributions From Investments,220000000.0
qa_1871,1871,GSK,2022,Company_Specific_Metric,Dividend And Distributions From Investments,0.0
qa_1872,1872,GSK,2021,Company_Specific_Metric,Dividend And Distributions From Investments,0.0
qa_1873,1873,GSK,2023,Cash_Flow,Dividends Received Classified As Investing Activities,11000000.0
qa_1874,1874,GSK,2023,Cash_Flow,Cash Flows From Used In Investing Activities Continuing Operations,-1595000000.0
qa_1875,1875,GSK,2023,Cash_Flow,Cash Flows From Used In Investing Activities Discontinued Operations,0.0
qa_1876,1876,GSK,2023,Cash_Flow,Cash Flows From Used In Investing Activities,-1595000000.0
qa_1881,1881,GSK,2023,Company_Specific_Metric,Proceeds From Repayments Of Other Current Borrowings,-333000000.0
qa_1882,1882,GSK,2023,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,197000000.0
qa_1883,1883,GSK,2023,Cash_Flow,Interest Paid Classified As Financing Activities,766000000.0
qa_1884,1884,GSK,2023,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,2247000000.0
qa_1885,1885,GSK,2023,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,412000000.0
qa_1887,1887,GSK,2023,Cash_Flow,Other Inflows Outflows Of Cash Classified As Financing Activities,334000000.0
qa_1888,1888,GSK,2023,Cash_Flow,Cash Flows From Used In Financing Activities Continuing Operations,-5641000000.0
qa_1889,1889,GSK,2023,Cash_Flow,Cash Flows From Used In Financing Activities Discontinued Operations,0.0
qa_1890,1890,GSK,2023,Cash_Flow,Cash Flows From Used In Financing Activities,-5641000000.0
qa_1891,1891,GSK,2023,Cash_Flow,Increase Decrease In Cash And Cash Equivalents Before Effect Of Exchange Rate Changes,-468000000.0
qa_1892,1892,GSK,2023,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-99000000.0
qa_1893,1893,GSK,2023,Cash_Flow,Cash And Cash Equivalents If Different From Statement Of Financial Position,2858000000.0
qa_1894,1894,GSK,2023,Cash_Flow,Bank Overdrafts Classified As Cash Equivalents,78000000.0
